;data;IBOVESPA fechamento diário;dia;mês;ano;variação
1680;02/06/2016;49887;02;06;2016;-0,014460973152373602
1681;01/06/2016;49013;01;06;2016;-0,01751959428307981
1682;31/05/2016;48472;31;05;2016;-0,011037887907289878
1683;30/05/2016;48964;30;05;2016;0,010150189800297138
1684;27/05/2016;49051;27;05;2016;0,0017768156196389384
1685;25/05/2016;49483;25;05;2016;0,008807159894803407
1686;24/05/2016;49345;24;05;2016;-0,002788836570135178
1687;23/05/2016;49330;23;05;2016;-0,00030398216637961273
1688;20/05/2016;49723;20;05;2016;0,007966754510439822
1689;19/05/2016;50133;19;05;2016;0,008245681073145272
1690;18/05/2016;50562;18;05;2016;0,008557237747591318
1691;17/05/2016;50839;17;05;2016;0,005478422530754257
1692;16/05/2016;51803;16;05;2016;0,01896182064950147
1693;13/05/2016;51804;13;05;2016;1,930390131854587e-05
1694;12/05/2016;53241;12;05;2016;0,02773917072040777
1695;11/05/2016;52764;11;05;2016;-0,008959260720121764
1696;10/05/2016;53071;10;05;2016;0,005818361003714578
1697;09/05/2016;50990;09;05;2016;-0,03921162216653162
1698;06/05/2016;51718;06;05;2016;0,014277309276328642
1699;05/05/2016;51671;05;05;2016;-0,0009087745079082721
1700;04/05/2016;52553;04;05;2016;0,017069536103423655
1701;03/05/2016;52260;03;05;2016;-0,005575323958670331
1702;02/05/2016;53562;02;05;2016;0,024913892078071154
1703;29/04/2016;53911;29;04;2016;0,006515813449833763
1704;28/04/2016;54312;28;04;2016;0,007438185157017996
1705;27/04/2016;54478;27;04;2016;0,003056414788628725
1706;26/04/2016;53083;26;04;2016;-0,025606666911413778
1707;25/04/2016;51862;25;04;2016;-0,023001714296479125
1708;22/04/2016;52908;22;04;2016;0,020168909799082257
1709;20/04/2016;53631;20;04;2016;0,013665230210932133
1710;19/04/2016;53710;19;04;2016;0,001473028658798059
1711;18/04/2016;52894;18;04;2016;-0,01519270154533603
1712;15/04/2016;53228;15;04;2016;0,006314515824101141
1713;14/04/2016;52411;14;04;2016;-0,015349064402194301
1714;13/04/2016;53150;13;04;2016;0,014100093491824284
1715;12/04/2016;52002;12;04;2016;-0,021599247412982137
1716;11/04/2016;50165;11;04;2016;-0,035325564401369136
1717;08/04/2016;50293;08;04;2016;0,0025515797867039502
1718;07/04/2016;48513;07;04;2016;-0,035392599367705224
1719;06/04/2016;48096;06;04;2016;-0,008595634159915932
1720;05/04/2016;49054;05;04;2016;0,019918496340652014
1721;04/04/2016;48780;04;04;2016;-0,005585681086149985
1722;01/04/2016;50562;01;04;2016;0,0365313653136532
1723;31/03/2016;50055;31;03;2016;-0,010027293224160405
1724;30/03/2016;51249;30;03;2016;0,023853760863050688
1725;29/03/2016;51155;29;03;2016;-0,0018341821303829997
1726;28/03/2016;50838;28;03;2016;-0,006196852702570643
1727;24/03/2016;49657;24;03;2016;-0,02323065423502102
1728;23/03/2016;49690;23;03;2016;0,0006645588738747321
1729;22/03/2016;51010;22;03;2016;0,02656470114711218
1730;21/03/2016;51172;21;03;2016;0,0031758478729659867
1731;18/03/2016;50815;18;03;2016;-0,006976471507855853
1732;17/03/2016;50914;17;03;2016;0,0019482436288498217
1733;16/03/2016;47763;16;03;2016;-0,06188867502062301
1734;15/03/2016;47130;15;03;2016;-0,01325293637334335
1735;14/03/2016;48867;14;03;2016;0,03685550604710386
1736;11/03/2016;49639;11;03;2016;0,0157979822784291
1737;10/03/2016;49571;10;03;2016;-0,0013698906102056485
1738;09/03/2016;48665;09;03;2016;-0,018276815073329122
1739;08/03/2016;49102;08;03;2016;0,008979759580807656
1740;07/03/2016;49246;07;03;2016;0,0029326707669747876
1741;04/03/2016;49085;04;03;2016;-0,003269301059984575
1742;03/03/2016;47193;03;03;2016;-0,03854538046246303
1743;02/03/2016;44893;02;03;2016;-0,04873604136206644
1744;01/03/2016;44122;01;03;2016;-0,017174169692379615
1745;29/02/2016;42794;29;02;2016;-0,030098363628122016
1746;26/02/2016;41593;26;02;2016;-0,028064681964761418
1747;25/02/2016;41888;25;02;2016;0,007092539610030535
1748;24/02/2016;42085;24;02;2016;0,004703017570664603
1749;23/02/2016;42521;23;02;2016;0,0103599857431389
1750;22/02/2016;43235;22;02;2016;0,016791702923261376
1751;19/02/2016;41543;19;02;2016;-0,03913496010176942
1752;18/02/2016;41478;18;02;2016;-0,001564643862985382
1753;17/02/2016;41631;17;02;2016;0,003688702444669456
1754;16/02/2016;40948;16;02;2016;-0,01640604357329878
1755;15/02/2016;40093;15;02;2016;-0,0208801406662108
1756;12/02/2016;39808;12;02;2016;-0,00710847280073823
1757;11/02/2016;39318;11;02;2016;-0,01230908360128613
1758;10/02/2016;40377;10;02;2016;0,026934228597588872
1759;05/02/2016;40592;05;02;2016;0,005324813631522929
1760;04/02/2016;40822;04;02;2016;0,005666141111549061
1761;03/02/2016;39589;03;02;2016;-0,03020430160207732
1762;02/02/2016;38596;02;02;2016;-0,025082724999368478
1763;01/02/2016;40570;01;02;2016;0,05114519639340864
1764;29/01/2016;40406;29;01;2016;-0,004042395859009118
1765;28/01/2016;38630;28;01;2016;-0,04395386823739045
1766;27/01/2016;38376;27;01;2016;-0,0065752006212788094
1767;26/01/2016;37497;26;01;2016;-0,022904940587867406
1768;22/01/2016;38031;22;01;2016;0,014241139291143234
1769;21/01/2016;37717;21;01;2016;-0,008256422392258989
1770;20/01/2016;37645;20;01;2016;-0,0019089535222843734
1771;19/01/2016;38057;19;01;2016;0,010944348519059677
1772;18/01/2016;37937;18;01;2016;-0,003153164989358026
1773;15/01/2016;38569;15;01;2016;0,016659198144291842
1774;14/01/2016;39500;14;01;2016;0,024138556872099315
1775;13/01/2016;38944;13;01;2016;-0,014075949367088558
1776;12/01/2016;39514;12;01;2016;0,01463640098603114
1777;11/01/2016;39950;11;01;2016;0,011034063876094624
1778;08/01/2016;40612;08;01;2016;0,016570713391739655
1779;07/01/2016;40695;07;01;2016;0,002043730916970299
1780;06/01/2016;41773;06;01;2016;0,026489740754392477
1781;05/01/2016;42419;05;01;2016;0,015464534507935834
1782;04/01/2016;42141;04;01;2016;-0,006553666988849294
1783;30/12/2015;43350;30;12;2015;0,0286893998718587
1784;29/12/2015;43654;29;12;2015;0,00701268742791239
1785;28/12/2015;43764;28;12;2015;0,002519814908141349
1786;23/12/2015;44015;23;12;2015;0,00573530755872409
1787;22/12/2015;43470;22;12;2015;-0,012382142451436984
1788;21/12/2015;43200;21;12;2015;-0,006211180124223614
1789;18/12/2015;43911;18;12;2015;0,01645833333333324
1790;17/12/2015;45261;17;12;2015;0,030744004919040835
1791;16/12/2015;45016;16;12;2015;-0,00541304876162696
1792;15/12/2015;44872;15;12;2015;-0,0031988626266216125
1793;14/12/2015;44747;14;12;2015;-0,002785701551078601
1794;11/12/2015;45263;11;12;2015;0,011531499318390148
1795;10/12/2015;45631;10;12;2015;0,008130260919514853
1796;09/12/2015;46108;09;12;2015;0,010453419824242305
1797;08/12/2015;44443;08;12;2015;-0,036110870130996786
1798;07/12/2015;45223;07;12;2015;0,01755057039353769
1799;04/12/2015;45361;04;12;2015;0,003051544568029474
1800;03/12/2015;46393;03;12;2015;0,02275082119000893
1801;02/12/2015;44915;02;12;2015;-0,031858254478046244
1802;01/12/2015;45047;01;12;2015;0,00293888455972402
1803;30/11/2015;45120;30;11;2015;0,0016205296690123827
1804;27/11/2015;45873;27;11;2015;0,016688829787234072
1805;26/11/2015;47146;26;11;2015;0,027750528633400995
1806;25/11/2015;46867;25;11;2015;-0,005917787299028587
1807;24/11/2015;48284;24;11;2015;0,030234493353532343
1808;23/11/2015;48150;23;11;2015;-0,0027752464584541725
1809;19/11/2015;48139;19;11;2015;-0,0002284527518172652
1810;18/11/2015;47436;18;11;2015;-0,014603543904111005
1811;17/11/2015;47248;17;11;2015;-0,003963234674087213
1812;16/11/2015;46847;16;11;2015;-0,008487131730443576
1813;13/11/2015;46517;13;11;2015;-0,007044207740090069
1814;12/11/2015;46884;12;11;2015;0,00788958875249901
1815;11/11/2015;47065;11;11;2015;0,003860592099650173
1816;10/11/2015;46207;10;11;2015;-0,01823010729841712
1817;09/11/2015;46195;09;11;2015;-0,0002597009111173776
1818;06/11/2015;46919;06;11;2015;0,015672691849767384
1819;05/11/2015;48047;05;11;2015;0,024041433108122456
1820;04/11/2015;47710;04;11;2015;-0,007013965492122298
1821;03/11/2015;48054;03;11;2015;0,007210228463634394
1822;30/10/2015;45869;30;10;2015;-0,04546967994339701
1823;29/10/2015;45628;29;10;2015;-0,0052540931783993106
1824;28/10/2015;46741;28;10;2015;0,024392916630139316
1825;27/10/2015;47043;27;10;2015;0,006461136903361142
1826;26/10/2015;47209;26;10;2015;0,0035286865208425944
1827;23/10/2015;47597;23;10;2015;0,008218771844351602
1828;22/10/2015;47772;22;10;2015;0,0036767023131709653
1829;21/10/2015;47026;21;10;2015;-0,015615841915766593
1830;20/10/2015;47077;20;10;2015;0,0010845064432440932
1831;19/10/2015;47447;19;10;2015;0,007859464281921191
1832;16/10/2015;47236;16;10;2015;-0,00444706725398869
1833;15/10/2015;47161;15;10;2015;-0,0015877720382758698
1834;14/10/2015;46710;14;10;2015;-0,009562986365853177
1835;13/10/2015;47363;13;10;2015;0,013979875829586819
1836;09/10/2015;49338;09;10;2015;0,041699216688132035
1837;08/10/2015;49107;08;10;2015;-0,004681989541529874
1838;07/10/2015;48914;07;10;2015;-0,003930193251471259
1839;06/10/2015;47735;06;10;2015;-0,02410352864210652
1840;05/10/2015;47598;05;10;2015;-0,0028700115219441047
1841;02/10/2015;47033;02;10;2015;-0,011870246649018812
1842;01/10/2015;45313;01;10;2015;-0,03657006782471883
1843;30/09/2015;45059;30;09;2015;-0,00560545538807844
1844;29/09/2015;44132;29;09;2015;-0,020573026476397582
1845;28/09/2015;43957;28;09;2015;-0,003965376597480308
1846;25/09/2015;44831;25;09;2015;0,01988306754328084
1847;24/09/2015;45292;24;09;2015;0,010283063059044029
1848;23/09/2015;45340;23;09;2015;0,0010597898083546387
1849;22/09/2015;46265;22;09;2015;0,02040141155712405
1850;21/09/2015;46590;21;09;2015;0,007024748730141583
1851;18/09/2015;47264;18;09;2015;0,014466623738999873
1852;17/09/2015;48551;17;09;2015;0,027230027081922792
1853;16/09/2015;48553;16;09;2015;4,119379621436714e-05
1854;15/09/2015;47364;15;09;2015;-0,02448870306675177
1855;14/09/2015;47282;14;09;2015;-0,0017312726965628134
1856;11/09/2015;46401;11;09;2015;-0,018632883549765222
1857;10/09/2015;46504;10;09;2015;0,0022197797461260826
1858;09/09/2015;46657;09;09;2015;0,003290039566488989
1859;08/09/2015;46762;08;09;2015;0,002250466167991849
1860;04/09/2015;46498;04;09;2015;-0,005645609683076036
1861;03/09/2015;47366;03;09;2015;0,01866746956858356
1862;02/09/2015;46464;02;09;2015;-0,01904319554110545
1863;01/09/2015;45477;01;09;2015;-0,02124225206611574
1864;31/08/2015;46626;31;08;2015;0,0252655188336961
1865;28/08/2015;47154;28;08;2015;0,011324153905546197
1866;27/08/2015;47715;27;08;2015;0,01189718793739658
1867;26/08/2015;46038;26;08;2015;-0,0351461804464005
1868;25/08/2015;44545;25;08;2015;-0,03242973196055432
1869;24/08/2015;44336;24;08;2015;-0,004691884611067509
1870;21/08/2015;45720;21;08;2015;0,031216167448574472
1871;20/08/2015;46649;20;08;2015;0,020319335083114565
1872;19/08/2015;46588;19;08;2015;-0,0013076378914874676
1873;18/08/2015;47451;18;08;2015;0,018524083454966922
1874;17/08/2015;47217;17;08;2015;-0,004931402920907879
1875;14/08/2015;47508;14;08;2015;0,00616303450028588
1876;13/08/2015;48010;13;08;2015;0,010566641407762978
1877;12/08/2015;48388;12;08;2015;0,007873359716725759
1878;11/08/2015;49072;11;08;2015;0,014135736132925514
1879;10/08/2015;49353;10;08;2015;0,005726279752200858
1880;07/08/2015;48577;07;08;2015;-0,015723461593013632
1881;06/08/2015;50011;06;08;2015;0,02952014327768282
1882;05/08/2015;50287;05;08;2015;0,005518785867109299
1883;04/08/2015;50058;04;08;2015;-0,004553860838785395
1884;03/08/2015;50138;03;08;2015;0,001598146150465496
1885;31/07/2015;50865;31;07;2015;0,014499980055048045
1886;30/07/2015;49897;30;07;2015;-0,019030767718470454
1887;29/07/2015;50245;29;07;2015;0,006974367196424636
1888;28/07/2015;49602;28;07;2015;-0,012797293263011267
1889;27/07/2015;48736;27;07;2015;-0,017458973428490787
1890;24/07/2015;49246;24;07;2015;0,010464543663821324
1891;23/07/2015;49807;23;07;2015;0,01139178816553632
1892;22/07/2015;50916;22;07;2015;0,02226594655369718
1893;21/07/2015;51474;21;07;2015;0,01095922696205509
1894;20/07/2015;51600;20;07;2015;0,0024478377433267973
1895;17/07/2015;52342;17;07;2015;0,014379844961240229
1896;16/07/2015;53070;16;07;2015;0,01390852470291537
1897;15/07/2015;52902;15;07;2015;-0,0031656302996042607
1898;14/07/2015;53239;14;07;2015;0,006370269555026287
1899;13/07/2015;53119;13;07;2015;-0,0022539867390446444
1900;10/07/2015;52591;10;07;2015;-0,009939946158624924
1901;08/07/2015;51782;08;07;2015;-0,01538286018520274
1902;07/07/2015;52344;07;07;2015;0,010853192228959863
1903;06/07/2015;52149;06;07;2015;-0,003725355341586467
1904;03/07/2015;52519;03;07;2015;0,007095054555216862
1905;02/07/2015;53106;02;07;2015;0,011176907404939262
1906;01/07/2015;52758;01;07;2015;-0,006552931872104817
1907;30/06/2015;53081;30;06;2015;0,0061222942492134
1908;29/06/2015;53014;29;06;2015;-0,0012622218873042934
1909;26/06/2015;54017;26;06;2015;0,018919530690006514
1910;25/06/2015;53176;25;06;2015;-0,01556917266786384
1911;24/06/2015;53843;24;06;2015;0,012543252595155652
1912;23/06/2015;53772;23;06;2015;-0,0013186486637074557
1913;22/06/2015;53864;22;06;2015;0,0017109276203228774
1914;19/06/2015;53749;19;06;2015;-0,0021350066834991965
1915;18/06/2015;54239;18;06;2015;0,009116448678115008
1916;17/06/2015;53249;17;06;2015;-0,018252548903925248
1917;16/06/2015;53702;16;06;2015;0,008507202013183335
1918;15/06/2015;53138;15;06;2015;-0,010502402145171508
1919;12/06/2015;53348;12;06;2015;0,003951974105160128
1920;11/06/2015;53689;11;06;2015;0,006391992202144481
1921;10/06/2015;53876;10;06;2015;0,003483022593082419
1922;09/06/2015;52816;09;06;2015;-0,019674808820253964
1923;08/06/2015;52810;08;06;2015;-0,0001136019388063847
1924;05/06/2015;52973;05;06;2015;0,0030865366407877293
1925;03/06/2015;53523;03;06;2015;0,010382647763955255
1926;02/06/2015;54236;02;06;2015;0,013321375857108242
1927;01/06/2015;53031;01;06;2015;-0,02221771517073534
1928;29/05/2015;52760;29;05;2015;-0,005110218551413359
1929;28/05/2015;53976;28;05;2015;0,023047763457164416
1930;27/05/2015;54236;27;05;2015;0,00481695568400764
1931;26/05/2015;53630;26;05;2015;-0,01117339036802123
1932;25/05/2015;54609;25;05;2015;0,01825470818571695
1933;22/05/2015;54377;22;05;2015;-0,004248383966012903
1934;21/05/2015;55112;21;05;2015;0,013516744211707232
1935;20/05/2015;54901;20;05;2015;-0,0038285672811728677
1936;19/05/2015;55499;19;05;2015;0,010892333472978688
1937;18/05/2015;56204;18;05;2015;0,012702931584352761
1938;15/05/2015;57249;15;05;2015;0,018592982705857297
1939;14/05/2015;56657;14;05;2015;-0,010340791978899144
1940;13/05/2015;56372;13;05;2015;-0,005030269869566006
1941;12/05/2015;56792;12;05;2015;0,0074505073440716
1942;11/05/2015;57197;11;05;2015;0,007131286096633271
1943;08/05/2015;57149;08;05;2015;-0,0008392048534013874
1944;07/05/2015;56921;07;05;2015;-0,003989571121104429
1945;06/05/2015;57103;06;05;2015;0,003197413959698636
1946;05/05/2015;58052;05;05;2015;0,016619091816542086
1947;04/05/2015;57354;04;05;2015;-0,012023702887066778
1948;30/04/2015;56229;30;04;2015;-0,01961502249189251
1949;29/04/2015;55325;29;04;2015;-0,0160771132333849
1950;28/04/2015;55812;28;04;2015;0,00880253050158153
1951;27/04/2015;55535;27;04;2015;-0,004963090374829782
1952;24/04/2015;56594;24;04;2015;0,019069055550553715
1953;23/04/2015;55685;23;04;2015;-0,016061773332862184
1954;22/04/2015;54617;22;04;2015;-0,019179312202567966
1955;20/04/2015;53761;20;04;2015;-0,015672775875643086
1956;17/04/2015;53955;17;04;2015;0,0036085638287979283
1957;16/04/2015;54674;16;04;2015;0,013325919747938064
1958;15/04/2015;54919;15;04;2015;0,004481106193071627
1959;14/04/2015;53982;14;04;2015;-0,017061490558823
1960;13/04/2015;54240;13;04;2015;0,0047793709014116725
1961;10/04/2015;54214;10;04;2015;-0,00047935103244833854
1962;09/04/2015;53803;09;04;2015;-0,007581067620909709
1963;08/04/2015;53661;08;04;2015;-0,0026392580339386074
1964;07/04/2015;53729;07;04;2015;0,001267214550604745
1965;06/04/2015;53737;06;04;2015;0,0001488953823820527
1966;02/04/2015;53123;02;04;2015;-0,011426019316299718
1967;01/04/2015;52322;01;04;2015;-0,01507821470925963
1968;31/03/2015;51150;31;03;2015;-0,022399755361033558
1969;30/03/2015;51243;30;03;2015;0,0018181818181817189
1970;27/03/2015;50095;27;03;2015;-0,022403059930136804
1971;26/03/2015;50580;26;03;2015;0,009681604950593892
1972;25/03/2015;51858;25;03;2015;0,025266903914590744
1973;24/03/2015;51506;24;03;2015;-0,006787766593389644
1974;23/03/2015;51908;23;03;2015;0,007804915932124512
1975;20/03/2015;51967;20;03;2015;0,0011366263389072095
1976;19/03/2015;50954;19;03;2015;-0,01949313987722978
1977;18/03/2015;51526;18;03;2015;0,011225811516269557
1978;17/03/2015;50285;17;03;2015;-0,024084927997515826
1979;16/03/2015;48848;16;03;2015;-0,02857711047031919
1980;13/03/2015;48596;13;03;2015;-0,00515886013756961
1981;12/03/2015;48880;12;03;2015;0,005844102395258899
1982;11/03/2015;48906;11;03;2015;0,0005319148936169249
1983;10/03/2015;48293;10;03;2015;-0,012534249376354611
1984;09/03/2015;49181;09;03;2015;0,018387758060174342
1985;06/03/2015;49981;06;03;2015;0,016266444358593812
1986;05/03/2015;50365;05;03;2015;0,007682919509413688
1987;04/03/2015;50468;04;03;2015;0,0020450709818327084
1988;03/03/2015;51304;03;03;2015;0,016564952048822912
1989;02/03/2015;51021;02;03;2015;-0,005516139092468397
1990;27/02/2015;51583;27;02;2015;0,011015072225162292
1991;26/02/2015;51761;26;02;2015;0,003450749277862819
1992;25/02/2015;51811;25;02;2015;0,0009659782461699518
1993;24/02/2015;51874;24;02;2015;0,0012159580011965598
1994;23/02/2015;51281;23;02;2015;-0,011431545668350251
1995;20/02/2015;51238;20;02;2015;-0,0008385171896023724
1996;19/02/2015;51294;19;02;2015;0,001092938834458712
1997;18/02/2015;51280;18;02;2015;-0,0002729364058174921
1998;13/02/2015;50636;13;02;2015;-0,012558502340093591
1999;12/02/2015;49533;12;02;2015;-0,021782921241804254
2000;11/02/2015;48240;11;02;2015;-0,026103809581491166
2001;10/02/2015;48510;10;02;2015;0,005597014925373234
2002;09/02/2015;49383;09;02;2015;0,017996289424860867
2003;06/02/2015;48792;06;02;2015;-0,011967681185833134
2004;05/02/2015;49234;05;02;2015;0,009058862108542343
2005;04/02/2015;49301;04;02;2015;0,0013608481943372386
2006;03/02/2015;48964;03;02;2015;-0,006835561144804325
2007;02/02/2015;47651;02;02;2015;-0,02681561963891843
2008;30/01/2015;46908;30;01;2015;-0,015592537407399631
2009;29/01/2015;47762;29;01;2015;0,01820584974844386
2010;28/01/2015;47695;28;01;2015;-0,0014027888279385392
2011;27/01/2015;48591;27;01;2015;0,018786036272145923
2012;26/01/2015;48577;26;01;2015;-0,0002881191990286025
2013;23/01/2015;48775;23;01;2015;0,004076003046709298
2014;22/01/2015;49443;22;01;2015;0,013695540748334123
2015;21/01/2015;49224;21;01;2015;-0,004429342879679665
2016;20/01/2015;47877;20;01;2015;-0,027364700146270127
2017;19/01/2015;47758;19;01;2015;-0,0024855358522881676
2018;16/01/2015;49017;16;01;2015;0,02636207546379654
2019;15/01/2015;48026;15;01;2015;-0,020217475569700327
2020;14/01/2015;47646;14;01;2015;-0,007912380793736684
2021;13/01/2015;48042;13;01;2015;0,008311295806573415
2022;12/01/2015;48140;12;01;2015;0,002039881770117713
2023;09/01/2015;48840;09;01;2015;0,014540922309929316
2024;08/01/2015;49943;08;01;2015;0,02258394758394755
2025;07/01/2015;49463;07;01;2015;-0,009610956490399003
2026;06/01/2015;48001;06;01;2015;-0,02955744698057139
2027;05/01/2015;47517;05;01;2015;-0,010083123268265215
2028;02/01/2015;48512;02;01;2015;0,020939874150304183
2029;30/12/2014;50007;30;12;2014;0,030817117414247974
2030;29/12/2014;50594;29;12;2014;0,011738356630071722
2031;26/12/2014;50145;26;12;2014;-0,008874570107127333
2032;23/12/2014;50890;23;12;2014;0,014856914946654642
2033;22/12/2014;50121;22;12;2014;-0,015111023776773425
2034;19/12/2014;49651;19;12;2014;-0,009377306917260242
2035;18/12/2014;48496;18;12;2014;-0,023262371352037237
2036;17/12/2014;48714;17;12;2014;0,004495216100296906
